,Dates,ABC US Equity,ANSS US Equity,AVB US Equity,AXP US Equity,BAC US Equity,BRKS US Equity,BXP US Equity,CACI US Equity,CARD LN Equity,CIT US Equity,CLF US Equity,COP US Equity,DNB US Equity,EBAY US Equity,EDMCQ US Equity,EIHIX US Equity,EMUSTRUU Index,GE US Equity,GPX US Equity,HAL US Equity,HRB US Equity,HRS US Equity,IR US Equity,JNJ US Equity,JPM US Equity,KO US Equity,LP06TREU Index,LUACTRUU Index,LUATTRUU Index,LUGCTRUU Index,MA US Equity,MANT US Equity,MCK US Equity,MORN US Equity,MSFT US Equity,NOG US Equity,PCAR US Equity,PDCO US Equity,REG US Equity,RTN US Equity,SYK US Equity,TCO US Equity,THO US Equity,UDR US Equity,VAR US Equity,WFC US Equity,WLL US Equity,SPY,mu,0.000565338,0.000758404,0.000213803,0.000461339,0.000779113,0.001173296,0.000181163,0.000926582,-0.000195692,0.000312854,0.000177703,0.000285115,0.000438847,0.000453241,0.007225417,-2.20102E-05,0.00011532,0.00013548,-0.000242946,0.00012948,0.00034925,0.000365687,0.000853818,0.000690957,0.000445374,0.000721759,0.00019019,0.000116429,0.000104546,3.92066E-05,6.47222E-05,0.001070524,0.0007049,0.000343065,0.00060931,0.001053321,-4.73833E-05,0.000326228,-0.000138884,0.000247614,0.000925982,0.000855781,-0.000102981,0.000826386,0.000368353,0.000511113,0.000419082,5.66705E-05,0.000495618
564,5/2/2016,0.001527615,0.016194778,0.022851971,0.003820877,0.014423077,0.002114165,0.01746081,0.014040562,0,-0.001157073,0.001897533,-0.019669387,0.008966579,-0.006958657,-0.18128655,0,-0.000519947,0.004552846,0.033847472,0.017913338,-0.000988142,0.010623672,0.009154715,0.005977873,0.009335443,0.004017857,0,-0.002968586,-0.002685929,-0.002655745,0.008042066,0.029585799,0.003634847,0.009254808,0.01483858,0.007326007,-0.004074011,0.005997693,0.018860244,0.006252473,0.008531327,0.021310295,0.006091846,0.010882016,0.010840444,0.012204882,-0.100833333,0.007944524,,85.48,91.3,181.38,64.85,14.36,9.9,129.94,95.27,366.1,33.31,4.65,45.08,110.97,23.98,0.062,4.35,979.15,27.52,30.63,24.04,40.44,20.29,76.43,66,112.69,62.56,44.84,228.9653,2709.57,2195.11,2279.78,96.45,34.32,168.15,82.75,49.78,4.88,57.86,43.35,75.15,126.12,109.17,71.78,62.96,35.5,72.5435,50,41.16,206.1592
565,4/29/2016,-0.015274242,0.002318905,-0.015426598,-0.006227217,-0.015551048,-0.042510121,-0.006093328,-0.019677814,-0.010323282,0.001158413,-0.022263451,0.002517306,-0.005315315,-0.007717303,0,0,0.000295743,-0.004854369,-0.018502944,0.006578947,-0.036649215,-0.000499688,0.00321445,-0.003556188,-0.006289308,0.003809097,-0.002297773,0.001919968,0.001516266,0.001573972,-0.001955135,-0.068100358,-0.008917498,-0.003354097,-0.000601202,-0.007272727,-0.011245384,-0.004820937,-0.008342304,-0.009097326,-0.00502008,-0.006153406,0.00581304,-0.008517888,-0.015164032,-0.008530054,0.019541206,-0.005383049,,85.23,92.24,180.83,65.68,14.77,9.48,131.11,97.5,364.3,34.53,5.28,46.85,111.4,24.26,0.07,4.37,980.36,27.52,30.89,24.13,42.05,20.22,80.86,66.14,112.75,63.79,44.98,228.4347,2700.32,2187.02,2272.03,97.77,34.8,168.43,83.97,50.61,5.5,58.67,43.61,75.09,127.14,109.94,70.93,64.41,35.3,72.6675,50.59,43.16,207.97
566,4/28/2016,-0.046557811,-0.011569526,0.000222816,-0.00588857,-0.015312916,-0.031372549,-0.007274119,-0.111111111,-0.003788904,0.001159756,0.250580046,-0.009145708,-0.008485931,-0.0257222,0,0,0.004209039,-0.000969932,-0.100264851,0,0.020398252,-0.008791481,-0.01105056,-0.002571606,-0.007955077,-0.001119069,0.002169697,0.001077674,0.001280416,0.001232557,-0.012197601,0.106467358,-0.048333614,-0.007372176,-0.020416176,-0.041811847,-0.010791964,-0.01514809,-0.006018457,-0.018172018,-0.00436205,-0.000857878,-0.01026279,-0.002831257,-0.028635874,-0.010210092,-0.037612428,-0.009087652,,85.1,90.77,176.79,65.43,14.56,9.46,128.86,96.15,364.3,34.57,5.27,47.79,110.41,24.43,0.0855,4.37,980.87,27.52,30.75,23.34,41.31,20.24,80.01,65.54,112.08,63.2,44.8,228.4347,2708.36,2192.91,2278.08,96.99,33.8,167.82,83.2,49.87,5.46,58.91,43.35,73.7,126.35,109.01,69.45,64.02,34.92,71.8882,49.98,48,206.3308
567,4/27/2016,-0.007011394,0.002736128,-0.012269601,0.000453172,-0.004638834,-0.001956947,0.000382995,0.016396463,0.010667396,0.011733646,0.105128205,0.00062396,0.004396196,0.031849735,0.042682927,0.002293578,0.001867337,0.000970874,-0.003769318,0.020387867,-0.135600336,0.016232541,0.010246215,-0.001239926,0.00281558,0.003368516,0.000182118,0.004643237,0.003446092,0.003795662,0.011411535,-0.006064281,0.004289665,0.003340492,-0.009720062,0.045537341,0.022060071,-0.007851054,0.006190284,0.012947508,0.004839741,0.001862197,0.002963194,-0.022148394,0.007121835,0.000196386,0.069055944,0.002062041,,86.42,90.56,179.56,65.84,14.79,9.88,129.65,98.08,368.1,34.53,5.39,47.67,111,24.62,0.0855,4.37,980.58,27.52,30.9,23.78,41.04,21.01,80.05,65.33,112.48,63.6,44.63,228.9608,2703.17,2189.59,2274.5,97.18,36.27,169.33,83.48,49.9,5.5,59.58,43.56,74.32,127.51,109.56,69.88,63.65,35.22,72.9951,50.41,47.08,207.4475
568,4/26/2016,-0.002513387,-0.001311619,0.000550509,0.00761035,0.00868984,0.025075226,0.004230769,-0.005769759,-0.006251699,0.009177028,0.005154639,0.039118219,0.01318062,0.011147812,-0.006060606,0.002298851,-0.000666462,0.007170795,0.049446203,0.004495504,-0.009151414,0.008886632,0.021240044,-0.005285878,0.005188679,-0.004025945,-0.001621542,-0.001074082,-0.001479947,-0.001275375,0.002990307,0.015706806,5.64462E-05,-0.001429593,-0.012857417,0.00733945,0.051382694,-0.008231368,0.00378225,0.021593625,0.000182665,0.0022972,0.015199493,-0.009868421,-0.004137438,0.008117205,0.033423668,0.001482192,,90.64,91.62,179.52,66.23,15.02,10.2,130.6,110.34,369.5,34.49,4.31,48.11,111.95,25.27,0.0855,4.37,976.47,27.52,30.93,26.43,41.04,20.59,80.76,66.06,112.77,64.11,44.68,228.4651,2700.26,2186.79,2271.7,98.38,32.78,177.93,84.1,50.94,5.74,60.23,44.23,74.77,129.87,110.04,69.94,64.31,35.32,75.147,50.93,48.92,209.35
569,4/25/2016,-0.004135379,0.005384615,0.008214464,-0.003488548,-0.009927201,-0.008946322,0.004636785,-0.001737063,0.012383049,-0.007346459,-0.101851852,-0.028349433,0,-0.007377049,-0.058541595,-0.002293578,-0.00183197,-0.00260078,-0.053892216,-0.019588639,0.008812421,-0.013278216,-0.006362508,0.001676668,-0.005783961,0.003816794,-0.000581407,-0.000609142,-0.000805761,-0.000758471,-0.004822986,0.009325459,-0.006115007,-0.003915984,0.006373117,-0.010889292,-0.007788989,0.000445137,0.00927062,-0.007120253,0.000822669,0.004615607,-0.000158303,0.013333333,-0.006575048,-0.002173054,-0.012488849,-0.001722735,,91.28,91.37,181.75,66.2,15.09,10.22,130.55,108.56,365.6,34.09,3.9,48.08,111.46,24.49,0.082,4.36,974.65,27.52,30.9,26.53,40.22,23.82,79.47,65.39,112.91,63.93,44.53,228.4235,2687.78,2179.28,2263.11,97.27,32.98,177.17,83.82,51.44,5.49,58.93,44.58,74.31,128.21,109.51,69.81,64.12,36.12,74.6156,50.92,45.76,208.9192
570,4/22/2016,0.000653381,0.003861004,0.014356491,0.004877305,0.01409396,-0.001984127,0.011727912,0.012215436,-0.015176152,0.002061249,0.004651163,0.030067056,0.009636564,-0.011745646,0.062181818,0,-0.001553223,-0.007101356,0.021016431,0.012645673,0.002946128,0.011146295,0.014323941,-0.002201286,0.00581761,0.020155749,0.001345026,0.000178317,-0.0007914,-0.000453994,-0.000922698,0.006570713,0.001235747,-0.033600917,-0.07171029,0.088932806,0.010373815,0.003125698,0.011724138,0.000871011,0.000823346,0.01641988,0.004931594,0.014942205,0.001882311,0.011388611,0.105522682,0,,91.51,91.49,181.65,65.7,14.96,9.97,130,109.19,367.9,33.78,3.88,46.27,110.01,24.22,0.0825,4.35,975.3,27.52,30.68,25.28,40.04,24.04,78.77,64.03,113.51,63.6,44.71,228.7945,2690.67,2182.51,2266,96.98,32.47,177.16,83.94,52.11,5.45,56.05,44.95,74.03,125.5,109.49,69.65,63.16,36.48,74.9256,50.51,44.28,208.61
571,4/21/2016,-0.000326584,-0.002421041,-0.009977147,0.009074131,-0.002009377,0.01002004,-0.006061548,-0.01043956,-0.004585919,-0.002057009,-0.027149321,-0.018054376,-0.003748743,0.001216545,0,0,-0.000408576,-0.005457464,0.019080997,-0.000247893,-0.000420698,-0.004413619,-0.001414649,-8.80437E-05,-0.00996264,-0.016001803,-0.004501123,0.000736101,-0.001192538,-0.00051984,-0.003677222,-0.00125,0.002759941,-0.008978293,0.003417881,-0.036190476,-0.009214957,-0.006433008,-0.018678939,0.002460708,-0.012823986,-0.018561151,-0.008830022,-0.009771078,-0.007239993,-0.007928642,-0.069724771,-0.005378391,,91.89,91,180.17,65.93,15.11,10.06,129.4,109.38,363.4,34.03,4.32,47.62,110.01,24.4,0.08763,4.36,977.09,27.52,30.76,26.72,40.84,23.83,79.83,64.44,113.32,63.97,44.54,228.9276,2692.31,2184.27,2267.72,97.45,32.17,178.25,84.27,51.78,5.51,56.49,44.93,73.35,126.4,109.4,69.33,63.17,36,75.4215,50.62,44.84,208.97
572,4/20/2016,0.026483406,-0.000769738,-0.022927786,0.022809501,0.033217993,-0.016748768,-0.018758579,0.006729971,0.013395298,0.014609422,-0.061571125,0.000424989,0.006626783,0.014814815,0,0.002298851,0.000449636,0,0.016224772,0.007492507,-0.009583333,0.006472903,-0.004070131,0.00798722,0.014529375,-0.047854077,0.002668061,-0.002443963,-0.003954854,-0.003166252,0.00678733,-0.012345679,0.00966788,0.002620784,-0.014186913,0.052104208,0.005523877,-0.003095975,-0.015982952,-0.002217646,0.009113278,-0.01585953,0.000789017,-0.02636586,0.005991202,0.011427426,0.005535055,0.000952835,,91.83,90.65,177.62,65.61,14.9,10.08,127.9,108.06,369,33.96,4.3,46.23,108.96,24.69,0.0825,4.36,978.61,27.52,30.98,26.17,40.33,23.76,78.95,63.53,113.57,63.6,43.66,228.6201,2691.83,2186,2268.75,97.54,31.96,178.03,87.2,55.78,5.06,55.91,44.79,72.5,126.29,109.31,68.21,62.86,35.47,75.2798,50.05,40.56,208.97
573,4/19/2016,0.009361606,0.008763172,0.002785211,0.015657453,0.019760056,-0.006849315,0.008691639,-0.000184349,-0.003269755,0.021937843,0.070454545,0.045777778,0.009383129,-0.039905176,0.03125,0.004618938,0.003589486,0.002897618,0.008379888,0.026929982,-0.00621118,0.014158836,-0.000312989,0.015775714,0.016862052,0.008221549,-0.000744721,0.001615845,-0.000768535,0.000219622,-0.00440258,0.010605115,0.010574713,-0.002613933,-0.001239816,0.050526316,0.003576538,0.007351303,-0.00093147,-0.000712307,-0.005978802,0.001986379,-0.003616352,0.004642272,0.00129384,0.021294021,-0.019004525,0.003158108,,91.86,90.87,179.41,65.02,14.93,9.98,128.68,109.2,370.7,34.03,4.42,47.08,109.37,24.66,0.0825,4.36,979.01,27.52,31.15,25.68,40.34,23.77,79.3,63.62,113.58,64.24,44.37,229.6538,2689.85,2188.61,2269.93,97.9,32,177.54,87.99,55.59,5.25,56.43,45.08,73.88,125.98,110.73,69.5,63.42,35.82,75.8288,50.45,43.6,210.1
574,4/18/2016,0.009450074,0.00378577,0.009315401,0.007241712,0.012142857,0.002944063,0.003318413,0.022044277,0.006858711,0.011402157,0.073170732,0.029748284,0.012224939,0.003568596,0.142857143,0,-0.000461292,0.000966806,-0.003974563,0.018813692,0.011730205,0.00387647,0.002038576,0.006807043,0.006465169,0.002603037,-0.000853932,-0.001179845,-0.001035766,-0.001018008,0.010239967,0.021669853,0.007119292,-0.000567924,0.014555256,-0.006276151,0.00250986,0.002904379,0.003337784,0.005330999,0.005373406,-0.000567215,0.00394633,0.009093414,0.012868087,0.012227979,0.035613871,0.007022813,,89.49,90.94,183.62,63.57,14.45,10.15,131.14,108.47,365.8,33.54,4.71,47.06,108.65,24.3,0.0825,4.35,978.57,27.52,31.15,25.27,40.04,24,78.79,63.88,112.68,63.32,46.6,229.0427,2696.44,2197.3,2277.14,97.24,32.4,175.84,87.76,56.39,4.99,56.12,45.22,75.08,126.26,109.73,70.62,63.37,36.79,75.3772,49.88,43.36,209.9
575,4/15/2016,0.013033449,0.014572978,0.017612744,-0.005919053,-0.00990099,-0.001958864,0.009819202,-0.001317151,0.004408928,-0.013677812,0.030150754,-0.011759385,-0.001596094,0.000396668,0.147540984,-0.002304147,-0.000204977,0.000322373,0.006802721,-0.002866076,-0.006244796,-0.003348358,0.001413317,0.003095412,-0.011503435,0.005891338,0.001170895,0.002782956,0.001870597,0.002066606,0.005303109,-0.005703422,0.024793879,-0.000454133,0.005238439,0,-0.000537538,0.005390836,0.010114633,0.004234918,-0.002724796,0.013218391,-0.004713276,0.021390374,0.005149941,-0.011067842,-0.011121409,-0.001105716,,88.66,90.15,183.11,62.59,14.17,10.22,130.01,108.49,367,32.82,4.4,45,107.64,25.31,0.08,4.33,975.07,27.52,31.06,25.06,38.99,24.15,77.69,63.9,110.93,62.27,46.22,229.2134,2692.09,2198.99,2276.64,97.67,32.06,174,87.99,56.46,4.75,55.92,44.89,75.15,126.35,110.39,70.48,63.6,36.62,75.2798,48.84,44.2,209.2392
576,4/14/2016,0.017964072,-0.007289447,-0.026271233,0.005630631,0.025380711,-0.008737864,-0.000233736,-0.000939938,0.023984199,0.013867488,0,0.014685636,-0.001967766,0.005183413,-0.2375,0.002309469,0.002568792,0.001291156,-0.006361829,0.001827199,-0.039584166,-0.008807761,0.005526607,-0.00027305,0.012947079,-0.004561251,-0.001645618,-0.000264088,-0.001204649,-0.00069864,0.004386423,-0.006610009,0.006507463,0.00628356,0.000180668,0.004201681,0.00449964,-0.002241147,-0.008026756,-0.00310658,0.004378763,0.007381676,0.005052898,-0.016062033,0.008575454,-0.004894962,0.03451582,4.42306E-05,,87.83,89.81,181.42,62.14,14,10.19,129.58,106.15,364.5,32.45,4.1,43.7,106.34,25.22,0.07,4.33,975.52,27.52,31.03,25.16,38.27,23.87,77.39,63.77,110.18,61.87,46.1,229.4093,2695.27,2201.27,2278.96,96.68,31.38,172.77,88.04,55.65,4.78,55.78,44.76,74.9,125.68,109.8,70.52,63.35,36.29,74.3234,48.25,42.68,207.78
577,4/13/2016,0.003180212,0.030033499,-0.013576855,0.024390244,0.039186134,0.041456016,-0.006578947,0.026237098,0.008824367,0.031796502,0,0.002530481,0.030314733,0.027027027,0.142857143,0.002314815,0.004728279,0.005517689,0.013295729,0.017259692,0.033044197,0.021115746,0.030593979,0.002463504,0.04234143,-0.013076099,0.00349994,0.002812425,0.000964649,0.001694542,0.020136373,0.023188406,0.019290452,0.018027448,0.012808783,0.012765957,0.035601118,0.00427639,-0.004395312,-0.003966995,0.001553221,-0.007612755,0.030091087,-0.021409214,0.019456384,0.026376387,-0.042240588,0.010104895,,86.7,88.52,178.28,62.51,14.14,10.21,128.32,106.29,362.9,32.9,3.98,44.22,106.51,25.21,0.061,4.34,975.72,27.52,31.02,24.99,38.38,24.02,77.65,63.68,109.84,62.59,45.83,229.141,2687.79,2197.16,2274.26,96.17,31.56,168.59,88.08,55.36,4.78,55.81,44.52,74.15,125.15,110.1,69.6,63.65,35.53,73.9426,48.79,43.16,208.01
578,4/12/2016,0.005447655,-0.010515487,0.000377277,0.014715719,0.023130301,-0.011988012,0.018124507,-0.010215772,-0.002272082,0.021435531,0.127478754,0.055353241,0.008470451,0.014962594,0,0.002320186,0.001799566,0.003256268,0.016380016,0.011821601,0.009170488,0.00353172,0.013190437,0.005781408,0.018556701,0.004521964,-0.001918329,-0.002307269,-0.002899169,-0.002467488,0.004172462,-0.003849856,0.012008868,0.000465441,0.006260357,0.127098321,0.017640364,-0.008258929,0.010497981,0.008723489,0.01108545,0.007525326,0.013517969,0.004901961,0.012087683,0.015734637,0.143907563,0.009312318,,85.17,89.17,183.09,62.16,13.79,10.3,128.35,106.39,354.4,32.45,3.98,43.58,106.72,25.08,0.08,4.33,973.22,27.52,30.98,25.15,38.31,25.01,78.34,63.33,109.87,61.79,46.04,229.5187,2688.5,2199.81,2275.85,95.75,31.77,167.5,87.53,55.35,4.76,55.56,44.62,74.75,125.54,109.62,69.09,63.33,36.11,73.3139,49.03,41.72,208.0008
579,4/11/2016,-0.010198101,-0.002053154,-0.019344609,0.005042017,0.006987578,0.004012036,-0.001730648,-0.003520122,-0.008169014,0.001626545,0.157377049,-0.000970167,-0.008303563,-0.000415455,-0.007092199,0.002325581,0.002405192,-0.002598246,-0.026315789,-0.002946692,-0.014784394,-0.003389389,0.004971002,-0.001191567,0.007966747,-0.009174312,1.96375E-05,0.000443043,0.000104363,0.00028986,-0.003411878,0.000642055,0.001109741,-0.011160971,-0.002021316,0.019559902,0.001329535,-0.003115265,-0.005354752,-0.011706082,-0.002671826,-0.004322767,-0.008823529,-0.025219007,0.001498249,-0.000849798,0.003161222,-0.002342796,,84.9,86.57,185.61,60.68,13.27,9.89,129.2,103.67,351.3,31.45,3.98,43.47,103.58,24.42,0.07,4.32,968.64,27.52,30.81,24.82,37.66,24.21,76.72,61.45,109.6,59.28,46.65,228.7182,2680.96,2197.69,2272,93.86,31.05,164.33,85.98,54.65,4.7,53.65,44.43,75.08,126.04,109.45,69.62,61.48,36.9,71.9147,47.77,43.56,205.92
580,4/8/2016,-0.015578121,0.004698602,0.006704267,0.010873259,0.00233463,-0.002002002,0.007210205,0.004779658,0.02838934,0.003263708,0.073943662,0.022823121,0.00183788,-0.001244813,0,0,0.000705467,0.005223637,0.002398082,0.029793103,-0.016558966,0.004978383,0.012583893,-0.001555779,0.007327285,0.011000863,-0.000554779,-0.002628989,-0.001884049,-0.002033661,0.002994332,0.00032113,0.005891473,-0.000460035,-0.000734484,0.046035806,0.004387638,0.000890869,0.006467259,-0.001106107,0.005465493,0.009160971,0.00674453,-0.000795756,-0.003606422,0.002983166,0.067491564,0.002692817,,84.44,87.49,185.54,59.8,12.97,10.01,126.9,104.74,352.1,30.79,3.53,41.19,102.71,24.06,0.07,4.31,966.9,27.52,30.71,24.42,37.22,23.99,76.45,60.65,108.97,58.2,46.44,229.1578,2687.16,2204.08,2277.62,93.47,31.17,162.38,85.94,54.31,4.17,52.72,44.8,74.3,124.95,108.25,69.1,60.66,36.72,71.0558,47.03,38.08,204.0201
581,4/7/2016,-0.010052547,-0.020870736,-0.007970441,-0.017034068,-0.031650339,-0.014792899,-0.013213448,-0.012926967,-0.027331643,-0.00390117,-0.034013605,-0.010797546,-0.009580379,-0.052300433,0,0,0.000134887,-0.008737864,0.003207698,-0.00521405,-0.025963808,-0.002091777,-0.004676019,-0.001370865,-0.025335827,-0.007493042,0.000567749,0.004603258,0.003882754,0.003964639,-0.013087071,-0.011742304,-0.012009068,-0.008438819,-0.011973875,-0.01758794,-0.013549116,-0.020719738,-0.003357057,-0.004169945,-0.002587083,-0.01320132,-0.022197201,-0.013089005,-0.018073028,-0.023918469,0.028935185,-0.011965895,,85.31,87.67,189.2,59.5,12.88,9.97,127.12,105.11,355,30.74,3.05,41.23,103.57,24.07,0.0705,4.3,964.58,27.52,30.79,25.08,37.33,24.35,76.71,60.35,109.1,57.74,46.87,229.1533,2685.97,2203.85,2276.96,93.79,31.15,162.2,86.91,54.42,4.09,52.65,44.94,74.7,126.43,108.54,69.4,61.2,37.67,70.9495,47.07,37.96,204.4992
582,4/6/2016,0.02158945,0.012612203,-0.001212569,-0.005150357,0.006065201,0.000987167,0.006848776,0.020019249,0.033187773,-0.005496282,0.013793103,0.04380123,0.008210181,0.042640426,0,0.002331002,0.000435979,-0.002582311,-0.022344179,0.059302326,0,0.019051426,-0.004488778,0.004313905,0.007710761,0.003868472,-0.001546805,-0.001471322,-0.001511712,-0.001392941,0.004239534,-0.000634317,0.055077898,0.005388672,0.01026393,0.067024129,0.005867878,0.016629712,-0.000134264,0.008490042,0.011117339,0.002878112,0.001611084,0,0.015752399,0.011997474,0.11627907,0.010925162,,86.66,87.26,187.94,58.86,12.85,9.99,126.21,104.61,345.2,30.64,2.84,40.31,103.38,24.1,0.0705,4.3,963.9,27.52,30.63,25.02,36.25,24.76,76.33,59.6,109.27,57.32,46.36,229.2805,2693.05,2208.01,2281.6,93.51,31.14,161.25,86.95,54.46,3.91,52.42,44.9,74.22,126.57,107.95,68.77,60.79,37.7,71.2063,46.93,35.56,203.95
583,4/5/2016,-0.016865535,-0.013672532,-0.00010543,-0.007093369,-0.023686158,-0.027831094,-0.003686275,-0.006407191,0.042488619,-0.016534181,0.013986014,-0.001534527,-0.004710633,0.014981273,0,-0.002325581,-0.001140546,-0.008005123,-0.032612818,0.011764706,-0.034561337,-0.025068191,-0.020836725,0.003315222,-0.014189189,-0.007677543,-0.000223474,0.003629974,0.003183336,0.00315171,-0.007364545,-0.009425071,-0.02224891,-0.01200725,-0.015695472,-0.018421053,-0.015651202,-0.028645272,-0.012201592,0.014570923,-0.020945761,-0.012224591,-0.008308036,-0.0093361,-0.017428081,-0.020412371,-0.007692308,-0.009991758,,87.54,89.12,189.45,59.88,13.27,10.14,127.9,105.98,354.9,30.76,2.94,40.75,104.38,25.43,0.0705,4.3,963.77,27.52,30.9,24.94,36.44,25.42,76.49,59.88,109.42,58.81,46.71,229.1504,2680.71,2199.47,2272.59,94.75,31.51,163.21,87.69,55.12,3.98,53.14,45.85,74.47,127.1,108.23,69.69,62.17,38.2,72.5169,48.08,34.56,206.42
584,4/4/2016,0.007513582,-0.009655938,-0.000895349,-0.007855974,-0.003687316,-0.003824092,0.001649776,-0.019686885,0.010116493,0.007367072,-0.043478261,-0.017094017,-0.002684564,0.006281407,-0.11875,0.002331002,0.000601741,-0.021922956,-0.030514706,-0.031062981,0.003812429,-0.010411311,-0.010470361,-0.005495009,-0.011190914,0.00128123,0.001275821,0.001632598,0.001002913,0.001213667,-0.008553249,-0.005933791,0.005082269,-0.012969589,-0.002519345,-0.005235602,-0.009961262,0.001725998,0.000929245,0.008033758,0.007464062,-0.005513147,-0.016189877,0.004689943,0.011090763,0.001031992,-0.002557545,-0.003237966,,85.69,88.01,189.68,60.19,13.19,10.13,127.03,103.9,343.5,30.93,2.9,39.04,103.53,24.39,0.0705,4.29,963.35,27.52,30.98,25.51,34.4,25.42,75.06,60.15,108.95,58.36,46.53,229.5054,2684.66,2202.8,2275.76,94.35,31.53,154.69,87.22,54.56,3.73,52.83,45.1,74.48,126.03,107.04,69.49,62.07,38.2,71.3923,47.51,30.96,204.1892
585,4/1/2016,-0.000462161,0.007154035,-0.001735016,-0.004885993,0.00295858,0.005769231,0.001652502,-0.000281162,-0.002446483,0.006123107,-0.003333333,-0.012167867,0.011835468,0.000838223,0,0,-4.14977E-05,0.004403901,-0.00729927,-0.017637178,-0.007191522,-0.000770614,0.00112885,0.009149723,0.010976022,0.009484803,-0.001074894,-0.000445396,-0.000733412,-0.000639524,0.014497354,0.000937793,0.001017488,0.013254786,0.006156075,-0.042606516,-0.008776742,-0.003868472,0.006412826,0.004892767,0.011464256,-0.006879124,-0.002352203,-0.00389307,0.014120602,0.001861042,-0.020050125,0.006811989,,87.16,89.23,189.7,60.62,13.51,10.42,127.5,104.57,329.5,31.45,2.86,39.1,104.02,24.03,0.0705,4.3,964.45,27.52,31.23,26.37,34,26.33,76.99,61.43,108.59,59.2,46.89,229.5567,2674.95,2195.81,2268.61,95.05,31.83,158.21,88.28,55.43,3.8,53.67,46.43,75.4,124.22,109.33,70.35,62.59,38.56,72.6586,48.5,31.2,206.25
586,3/31/2016,-0.006200482,0.010048549,0.007255203,0.018411013,0.002967359,-0.013282732,0.002840909,0.004708098,-0.012084592,-0.031220731,0.02739726,0.004740519,-0.004250386,-0.007487521,0.142857143,0,0.00287156,-0.001256676,-0.006886553,-0.008328706,0.000378644,-0.010799136,-0.000966651,-0.007157277,-0.008206331,-0.004079004,-0.000532588,0.003383694,0.002516315,0.00283959,0.007355293,-0.009597523,-0.003043175,0.005467593,0.003269755,-0.022058824,0.00219901,0.004750594,-0.002930598,-0.009130575,0.002241943,0.011646073,0.000941767,0.007320261,0.002758041,-0.005960946,0.041775457,-0.002426949,,86.51,90.1,189.87,61.1,13.56,10.46,127.29,106.67,326.2,31.22,2.99,39.78,104.3,23.88,0.08,4.29,963.87,27.52,31.93,27.2,35.09,26.23,77.8,62.08,109.19,59.87,46.83,229.2642,2670.59,2193.61,2265.86,95.87,32.02,157.41,89.44,55.57,3.82,54.21,46.35,75.33,123.23,108.52,70.74,63.62,38.38,71.8616,48.45,31.28,206.92
587,3/30/2016,0.007752835,-0.001915709,-0.004113707,-0.005115512,0.004470939,0.017374517,-0.000394415,0.004350293,-0.000302024,0.007549544,-0.029900332,0.011610298,0.00622084,-0.002489627,-0.125,0.004683841,0.002147869,0.01111817,0.022988506,0.028555111,-0.011601796,0.002930683,0,-0.001466007,0.011519566,0.002151463,-0.001097937,-0.000806778,-0.000757517,-0.000654181,0.011101531,0.00248293,-0.007175678,0.005267377,0.006214586,0.012406948,-0.003469686,0.00827346,-0.004112497,0.010698244,0.001684289,-0.002973662,0.001414649,0.003937008,0.003395005,0.012486993,0.026809651,0.004383758,,86.55,89.46,190.2,61.4,13.52,10.4,127.08,106.7,327,31.03,3,40.27,103.08,23.86,0.08,4.29,963.91,27.52,31.79,27.4,35.72,26.42,77.86,62.01,108.2,59.22,46.39,229.5109,2671.78,2195.22,2267.31,94.5,31.99,157.25,88.27,55.23,3.99,54.69,46.53,74.85,122.63,107.29,71.23,63.77,38.53,70.861,48.36,31.92,205.52
588,3/29/2016,-0.000693802,0.018127581,0.014336918,0.00530856,-0.014684288,0.045408678,0.014728248,0.055816276,0.009143554,-0.020338983,0.078853047,-0.001512097,0.013396375,-0.000829187,0,-0.002336449,0.001503681,-0.000317561,0.036510377,-0.00199487,0.011355034,0.008221994,0.012891645,0.00840802,-0.006228956,0.014847162,0.004154902,0.003313103,0.003356166,0.003219355,0.016878562,0.03203075,0.014949211,0.013579387,0.02185282,0.010025063,0.018222388,0.024994421,0.01330824,0.000490236,0.017228251,0.013926777,0.029616443,0.015729139,0.02040018,-0.013347023,0.016348774,0.009254084,,87.09,88.57,188.83,60.29,13.48,10.54,126.72,106.2,331,32.03,2.92,40.08,103.52,24.04,0.07,4.29,961.15,27.52,31.83,27.59,36.02,26.41,78.71,62.07,108.98,59.71,46.58,229.6332,2662.77,2189.71,2260.89,93.81,32.3,157.73,87.79,55.05,4.08,54.57,46.31,75.07,123.76,107.05,70.41,63.71,38.25,70.6661,48.65,30.64,206.02
