,Dates,MSFT,F,BGS,ADRD,V,MGI,NFLX,JACK,GE,SBUX,C,HD,SPY,mu,0.001143164,-0.000344378,0.000245835,4.75E-06,0.000906712,0.0001196,0.002553423,1.90E-05,-0.00060576,0.000118217,0.000427717,0.000700072,0.000333031
444,10/17/2016,-0.003483107,-0.002518892,0.002698775,-0.00914844,-0.003638569,-0.031914894,-0.016458066,-0.00125615,-0.001384562,-0.006028636,-0.000205719,-0.01012498,0.006302,,,,,,,,,,,,,,
445,10/14/2016,0.008784259,0,-0.000415024,-0.000509687,0.007084402,-0.028064993,0.012371545,0.004944246,0.004171011,0.002455146,0.002888385,0.001029377,0.011245,,,,,,,,,,,,,,
446,10/13/2016,-0.003326913,-0.004180602,-0.004955606,-0.002039674,-0.004620061,-0.010233918,0.007336683,-0.007827993,-0.00449827,-0.003950339,-0.004722793,-0.003157313,4.69E-05,,,,,,,,,,,,,,
447,10/12/2016,-0.001398846,-0.002502085,0.013391923,-0.005312421,0.002559727,-0.005813953,-0.010836067,0.010867272,-0.000691563,0.004535147,-0.005919575,0.006674613,0.000187,,,,,,,,,,,,,,
448,10/11/2016,-0.014645072,-0.010726073,-0.011173184,-0.015196811,-0.012993263,-0.014326648,-0.026516984,-0.017314671,0.002079002,-0.007129456,-0.011301715,-0.011001965,-0.00887,,,,,,,,,,,,,,
449,10/10/2016,0.004152249,-0.013832384,0.002281211,0.005375024,0.002895753,0.007215007,-0.014214844,0.017941953,-0.007565337,-0.002992892,0.005478896,-0.008261242,0.009993,,,,,,,,,,,,,,
450,10/7/2016,0.001039141,-0.008071025,0.00083022,-0.008375018,-0.005758157,0.004347826,-0.002379366,0.010020254,-0.006491288,0.006021829,0.004279601,-0.014440433,-0.00038,,,,,,,,,,,,,,
451,10/6/2016,0.001734906,-0.007211538,-0.001450777,-0.008798621,0.000119976,-0.014285714,-0.011385021,0,-0.00779661,-0.00393627,0.008633094,0.020457752,-0.01438,,,,,,,,,,,,,,
452,10/5/2016,0.00698812,0.02295082,-0.000414336,0.009950323,0.007494258,0.011560694,0.038499121,-0.010443038,0,-0.0033626,0.018848168,-0.004836193,0.014347,,,,,,,,,,,,,,
453,10/4/2016,-0.003134796,0.008264463,-0.011265875,0.002577499,-0.001568911,-0.005747126,-0.002825684,-0.003992435,-0.004723347,-0.005757801,0.015309377,-0.00233463,-0.02393,,,,,,,,,,,,,,
454,10/3/2016,-0.003125,0.002485501,-0.007320049,-0.005542885,0.001934704,-0.01971831,0.041400304,-0.007921618,0.000675219,-0.00554119,-0.004234597,-0.001398819,-0.00228,,,,,,,,,,,,,,
455,9/30/2016,0.003484321,0.008354219,0.007374027,0.004987568,0.009521484,0.033478894,0.019447605,0.016636643,0.003047748,0.012909261,0.031222707,0.005862581,-9.50E-05,,,,,,,,,,,,,,
456,9/29/2016,-0.010856454,-0.009925558,-0.009937132,-0.010359961,-0.012655177,-0.032394366,-0.008309397,-0.018920886,-0.012374582,-0.009818451,-0.022829102,-0.002650659,0.003026,,,,,,,,,,,,,,
457,9/28/2016,0.0013805,0.00918197,-0.008046671,0.008955224,0.009858812,0.001410437,0.004223756,-0.020867264,0.000669344,-0.003875254,0.010782834,0.011433528,0.004508,,,,,,,,,,,,,,
458,9/27/2016,0.018453427,-0.002497918,0.001208459,0.00145485,0.004278206,0.002828854,0.026543993,-0.034021632,0.011509817,0.002775722,0.010459795,0.010920686,4.60E-05,,,,,,,,,,,,,,
459,9/26/2016,-0.009228626,-0.013147083,-0.013510829,-0.010315582,-0.008844197,-0.011188811,-0.01438399,-0.004307813,-0.011709602,-0.007165166,-0.026723224,-0.018311292,-0.00284,,,,,,,,,,,,,,
460,9/23/2016,-0.006745071,-0.000821018,-0.002773925,-0.013820134,-0.009836852,-0.012430939,0.001147866,0.014098491,-0.004993342,0.000735429,0.000849077,-0.007456311,-0.00165,,,,,,,,,,,,,,
461,9/22/2016,0.001038781,0.007444169,0.016925247,0.026157685,0.001682288,0.01542777,0.010012648,0.014606628,0.006365159,0.007595406,0.004477612,0.004995707,0.004928,,,,,,,,,,,,,,
462,9/21/2016,0.016722408,0.0075,0.054611135,0.006509161,0.008971872,0.012784091,-0.034300254,0.006999391,0.006066734,0.012757974,0.007735281,0.010092249,-0.00188,,,,,,,,,,,,,,
463,9/20/2016,-0.002107852,-0.009083402,-0.006963494,0.003042821,-0.000363592,-0.004243281,0.001937589,-0.005146836,0.008154944,0.005470666,-0.001073192,0.004275873,-0.00069,,,,,,,,,,,,,,
464,9/19/2016,-0.00558952,0,-0.003155238,0.007609098,0.005361277,0.004261364,-0.014274226,-0.00251661,-0.008423181,-0.013583923,0.003878474,0.001427325,-0.00511,,,,,,,,,,,,,,
465,9/16/2016,0.001049134,0,-0.008757298,-0.022133426,0.000731618,-0.004243281,0.021984796,0.008425541,-0.002352941,-0.006837923,-0.014231096,-0.006695022,0.002013,,,,,,,,,,,,,,
466,9/15/2016,0.016530395,-0.00247117,0.020208466,0.0073,0.006381151,0.017266187,0.003401711,0.005717203,0.001683502,0.003896104,0.007058824,0.005544115,-4.58E-05,,,,,,,,,,,,,,
467,9/14/2016,-0.004776225,-0.019386107,0.014020708,-0.000999001,-0.004884601,-0.00997151,0.009574357,0.005027704,-0.005025126,-0.00148203,-0.003623188,0.004295259,-0.00146,,,,,,,,,,,,,,
468,9/13/2016,-0.009114812,-0.02519685,0.003463203,-0.017182131,-0.013016753,-0.01542777,-0.029883897,0.005986788,-0.020990489,-0.013343082,-0.018204645,-0.022318998,0.002244,,,,,,,,,,,,,,
469,9/12/2016,0.01494396,0.025848142,0.02484472,0.002707359,0.020164761,0.031837916,0.02642487,0.001757833,0.012620392,0.006623735,0.013143947,0.006654141,0.001881,,,,,,,,,,,,,,
470,9/9/2016,-0.021243253,-0.027494108,-0.030954428,-0.018826552,-0.019766181,-0.028129395,-0.031707807,-0.013465266,-0.02996134,-0.017179024,-0.012973425,-0.026817004,-0.00516,,,,,,,,,,,,,,
471,9/8/2016,-0.0039889,0.002362205,-0.014615548,0.001683599,-0.003243633,0.014265335,0.005143722,-0.029886195,-0.000643915,-0.018110795,0.006529065,-0.011521952,0.002884,,,,,,,,,,,,,,
472,9/7/2016,0.000867905,0.002367798,0.001060221,-0.001449275,0.008602932,0.007183908,-0.009391548,0.000594118,0.000322061,0.00535523,0.004017763,-0.009768829,-0.00087,,,,,,,,,,,,,,
473,9/6/2016,-0.001040402,0.0136,-0.02076412,0.004805592,0.006463415,-0.053061224,0.027829123,-0.005318625,-0.007670182,-0.002847989,-0.004630604,-0.007769145,0.004641,,,,,,,,,,,,,,
474,9/5/2016,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248,,,,,,,,,,,,,,
475,9/2/2016,0.00138913,0.004823151,0.003751563,0.014987584,0.008610086,0.026536313,0,0.018355065,0.002884615,-0.002308649,0.00316723,0.006853907,0.000596,,,,,,,,,,,,,,
476,9/1/2016,0.002262443,-0.012698413,0.01053075,0.003302027,0.004944376,-0.015130674,-0.000718317,0.00241303,-0.00128041,0.001422728,-0.007959782,0.000820161,-0.0006,,,,,,,,,,,,,,
477,8/31/2016,-0.00742788,0.003984064,0.006358627,-0.004918839,-0.003326352,-0.017567568,0,0.002115869,-0.004144087,-0.003014184,-0.003340292,0.000149142,0.00818,,,,,,,,,,,,,,
478,8/30/2016,-0.003614458,0.006415397,-0.009447827,0.001201639,0.003709657,0.009549795,0.001541624,-0.0031137,0.000318878,-0.007042254,0.013542107,-0.008429459,0.001063,,,,,,,,,,,,,,
479,8/29/2016,0.001206273,0.00726979,0.011682243,0.003905748,0.00372347,-0.016107383,-0.00286944,0.015296757,0.004162664,-0.008552976,0.003184037,0.006549568,0.002926,,,,,,,,,,,,,,
480,8/26/2016,-0.002406739,-0.007217322,-0.001907992,-0.0085,0.00311255,0.019151847,0.002671599,-0.008593671,0.00064082,0,0.008347603,-0.007900761,-0.00641,,,,,,,,,,,,,,
481,8/25/2016,0.003796376,0.013821138,-0.000847278,0,0.000373646,-0.014824798,0.022483715,0.001316056,-0.000320307,0.00350324,0.001285898,0.002739523,-0.00083,,,,,,,,,,,,,,
482,8/24/2016,0.001036448,-0.009661836,-0.004638415,-0.001468429,-0.006311881,0.013661202,-0.007921618,-0.002625202,-0.000320205,0.012234043,0.001502468,-0.008515636,0.001615,,,,,,,,,,,,,,
483,8/23/2016,0.003814808,0.004854369,-0.01043188,0.002458305,-0.003207501,-0.001364256,0.007138358,0.003648156,-0.002873563,0.009847807,-0.001500214,0.006502143,0.001155,,,,,,,,,,,,,,
484,8/22/2016,0.000867754,-0.002421308,-0.006220195,0.001961652,0.007331925,0,-0.006362783,0.003661513,0.00224,0.016563524,0.002793896,-0.00088587,-0.00106,,,,,,,,,,,,,,
485,8/19/2016,0.000347222,0.00486618,0.001661475,-0.004892368,0.002491591,0.002735978,-0.003015807,-0.004656813,-0.005727012,-0.010624887,0.000645161,0.004896142,0.000462,,,,,,,,,,,,,,
486,8/18/2016,0.000694927,-0.004842615,0.013684211,0.001469868,-0.007050965,0.004120879,-0.002179101,0.003351955,0.004474273,-0.00483871,-0.002787905,-0.009915534,-0.00272,,,,,,,,,,,,,,
487,8/17/2016,0.002089136,0.004051864,0.003167899,0.000917058,0.000371241,0.006915629,0.013141295,0.001729752,0.003206156,0.007765938,0.0002145,-0.000587242,0.004508,,,,,,,,,,,,,,
488,8/16/2016,-0.011699931,-0.007240547,-0.01865285,0.000588833,-0.001235941,-0.002758621,-0.001993495,-0.007072136,-0.001600512,0.002171946,0.004957965,-0.006055742,-0.00378,,,,,,,,,,,,,,
489,8/15/2016,0.003106662,0.0081103,-0.007814107,0.004698284,0.011122219,-0.01226158,-0.013251889,0.000505408,0,-0.003966108,0.017770952,0.003587904,0.00414,,,,,,,,,,,,,,
490,8/12/2016,-0.006174957,0.001624695,0.000823215,-0.002758099,-0.001248128,0.020862309,0.007300031,-0.001513928,-0.001597955,0,-0.003280122,-0.003429656,-0.00101,,,,,,,,,,,,,,
491,8/11/2016,0.004825922,0.004897959,-0.009580106,0.008933532,0.005522088,0.04657933,0.020866603,0.008755854,0.000639591,-0.002696872,0.006160616,0.010619469,0.002684,,,,,,,,,,,,,,
492,8/10/2016,-0.003092784,-0.004874086,0.003887866,0,-0.00474644,-0.018571429,-0.000638366,-0.001626347,-0.000958466,0.007608696,-0.009803922,-0.003746969,-0.00134,,,,,,,,,,,,,,
493,8/9/2016,0.002411299,0.010673235,-0.04345273,0.003304535,0.00137586,0.00286533,-0.011775839,0.015797625,0.000959386,-0.002890173,-0.001305483,-0.00073416,0.005583,,,,,,,,,,,,,,
494,8/8/2016,0.001725328,-0.000820345,0.000391619,0.001714924,-0.002370851,0.018978102,-0.019787695,0.001654773,-0.000319693,-0.009660107,0.005249344,-0.005112848,-0.00014,,,,,,,,,,,,,,
495,8/5/2016,0.009932044,0.00910596,-0.002928544,0.003712785,0.008303976,0.033182504,0.038420377,-0.003093102,0.003529034,0.008661133,0.042883212,0.006321205,0.007263,,,,,,,,,,,,,,
496,8/4/2016,0.007372301,-0.004122012,0.018492742,0.006365001,0.009782747,0.01221374,0.003651987,0.105551123,0.001284934,-0.009295674,-0.001139212,-0.007369035,0.003527,,,,,,,,,,,,,,
497,8/3/2016,0.006892895,0.015912898,-0.007499507,-0.004262019,0.005493102,0.017080745,-0.004916631,-0.008924537,0.00257649,-0.013925613,0.020935101,-0.001166011,0.01491,,,,,,,,,,,,,,
498,8/2/2016,0,-0.043269231,-0.016880093,-0.002326151,0.000255558,-0.027190332,-0.008583236,-0.023927666,-0.003210273,-0.015616866,-0.00990327,-0.011169561,-0.00064,,,,,,,,,,,,,,
499,8/1/2016,-0.001764291,-0.014218009,-0.00096918,-0.010919904,0.002690583,-0.048850575,0.034191781,0.026021043,0.00032113,-0.007235142,-0.008902077,0.003833912,0.005998,,,,,,,,,,,,,,
500,7/29/2016,0.008361502,-0.00393391,0.126665211,0.00953047,-0.014395757,-0.100775194,-0.00436443,-0.005848611,-0.00352,-0.002748669,-0.006125227,0.002029574,-0.0072,,,,,,,,,,,,,,
501,7/28/2016,0.000355935,-0.081647399,0.009257218,-0.001496259,0.008404431,-0.012755102,-0.004237288,0.016579008,-0.000959079,0.00622299,-0.004741477,0.012104761,0.002128,,,,,,,,,,,,,,
502,7/27/2016,-0.010042283,-0.001443001,-0.026185877,0.00551655,0.000509619,0.005128205,0.006892025,-0.007602406,-0.006037496,-0.00788887,0.003171008,-0.00321755,0.013621,,,,,,,,,,,,,,
503,7/26/2016,0.000528821,0.002169197,-0.007033248,0.003522899,-0.005700532,0.020942408,0.042778919,-0.035776805,-0.005372946,0.006212252,0.002497729,0.001831502,0.017029,,,,,,,,,,,,,,
504,7/25/2016,0.002828354,-0.000722543,-0.009708738,-0.006996502,-0.012138656,0.013262599,0.020607754,0.003623586,-0.013100437,0.000863558,-0.005869074,-0.000146499,0.018035,,,,,,,,,,,,,,
505,7/22/2016,0.013799283,-0.005747126,0.008299638,0.005022602,0.014215002,0.016172507,-0.001162926,0.020620867,-0.016262657,0.005208333,0.003852255,0.003307121,-0.01738,,,,,,,,,,,,,,
506,7/21/2016,-0.001967448,0.013100437,-0.007183604,-0.00282974,-0.00718246,0.017832647,-0.021840519,0.001121957,-0.005796217,0.001042753,-0.007645604,-0.009751838,-0.03643,,,,,,,,,,,,,,
507,7/20/2016,0.053117348,0.006593407,-0.008172674,0.008409091,0.008130081,0.034042553,0.024114632,0.013762511,-0.004555117,0.013742072,0.00270575,0.003139144,0.013023,,,,,,,,,,,,,,
508,7/19/2016,-0.016123054,0,0.006114274,-0.009504752,0.005235602,-0.009831461,-0.131262018,-0.008010832,0.000607718,-0.002810963,-0.004936056,0.004694147,-0.00163,,,,,,,,,,,,,,
509,7/18/2016,0.004841713,0.005895357,0.001266624,0.006034192,0.000127714,0.005649718,0.004268726,0.007502558,0.000912409,-0.008535098,0.005413941,0.011574418,0.002839,,,,,,,,,,,,,,
510,7/15/2016,-0.000744325,-0.00147167,-0.001685985,-0.006991504,0.002047607,0.002832861,0.00377474,-0.002155172,0.007661661,-0.003125543,-0.002699663,0.001783856,0.00644,,,,,,,,,,,,,,
511,7/14/2016,0.004298262,0.008160237,0.001900338,0.004518072,0.008778725,0.014367816,0.016488645,0.013449822,0.008343634,0.019652975,0.025848142,0.007337526,-0.00888,,,,,,,,,,,,,,
512,7/13/2016,0.005638038,0.002230483,-0.005877414,0.001508296,-0.000258131,-0.004291845,0.004793165,0.002419912,0.003099814,-0.017397356,-0.002532228,-0.009492732,0.002984,,,,,,,,,,,,,,
513,7/12/2016,0.011789314,0.013564431,-0.003764115,0.016871166,0.01254574,-0.014104372,0.013731911,-0.009134506,0.001552313,0.020596591,0.02719319,-0.002293748,-0.00139,,,,,,,,,,,,,,
514,7/11/2016,0.005544933,0.013750955,-0.013206768,0.013471503,0.001308558,0.036549708,-0.024623944,0.015302574,0.000310559,-0.003362237,0.007384469,0.006029477,-0.00196,,,,,,,,,,,,,,
515,7/8/2016,0.0179058,0.026666667,0.015294364,0.016854495,0.025634143,0.028571429,0.020609884,0.001974678,0.011942175,-0.007028642,0.016711068,0.024245197,-0.00772,,,,,,,,,,,,,,
516,7/7/2016,0,0.014319809,-0.001464435,-0.007830673,0.006076154,-0.005979073,0.005285412,-0.003126447,0.002520479,0.002819383,0.005601559,-0.003116212,-0.00948,,,,,,,,,,,,,,
517,7/6/2016,0.004103967,0.013709677,0.007163928,-0.006238961,-0.008169278,-0.007418398,-0.033806557,0.004186047,0.009220986,-0.000352299,0.006866111,0.017162737,-0.00137,,,,,,,,,,,,,,
518,7/5/2016,0.000195465,-0.025157233,0.00295858,-0.017636612,0.00255102,-0.037142857,0.012827144,0.001747234,-0.001270245,-0.003860326,-0.032961821,-0.002083012,0.00326,,,,,,,,,,,,,,
519,7/4/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.001561,,,,,,,,,,,,,,
520,7/1/2016,-0.000195427,0.011933174,-0.018257261,0.004392642,0.004179587,0.02189781,0.056733712,-0.000814711,0.000317662,-0.00227591,-0.005189903,0.015114731,0.005088,,,,,,,,,,,,,,
521,6/30/2016,0.012465374,0.001593625,0.04081192,0.013443388,-0.033489705,-0.007246377,0.004612344,0.011418481,0.030441899,0.006697215,0.006410256,0.002512366,-0.00299,,,,,,,,,,,,,,
522,6/29/2016,0.022249191,0.01291364,-0.001509271,0.025303579,0.02102182,-0.005763689,0.035125611,0.013239504,0.020374081,0.034457612,0.041543027,-0.001254607,0.003044,,,,,,,,,,,,,,
523,6/28/2016,0.020854842,0.018914474,-0.020485744,0.031404668,0.024815926,0.049924357,0.030938709,-0.003683898,0.021145975,0.021605513,0.050935551,0.022940563,0.002049,,,,,,,,,,,,,,
524,6/27/2016,-0.028095525,-0.028753994,0.014787827,-0.034254642,-0.02278481,-0.075524476,-0.035165084,-0.026604974,-0.01676727,-0.01810534,-0.04516129,-0.013686709,-0.0019,,,,,,,,,,,,,,
525,6/24/2016,-0.040069351,-0.065671642,0.000214362,-0.07778865,-0.040649367,-0.005563282,-0.035129828,-0.014477884,-0.043924335,-0.025832888,-0.093567251,-0.014732247,0.004299,,,,,,,,,,,,,,
526,6/23/2016,0.018042753,0.016691958,0.019226568,0.021489255,0.022213511,0.024216524,0.018331297,0.019525802,0.013320338,0.009350836,0.041705717,0.005407524,0.000287,,,,,,,,,,,,,,
527,6/22/2016,-0.003907013,-0.003025719,-0.001091227,-0.002099531,-0.010345274,-0.001422475,-0.010770414,0.009859155,-0.005171299,-0.003583587,-0.005591799,-0.001095976,0.006783,,,,,,,,,,,,,,
528,6/21/2016,0.022368684,-0.01490313,0.01709212,0.015810537,-0.000129299,0,-0.029957356,0.029856159,0.003567953,0.007764536,0.002803738,0.000940291,0.012962,,,,,,,,,,,,,,
529,6/20/2016,-0.001196888,0.012066365,-0.007053119,0.028119645,0.004546045,0.026277372,-0.006881948,0.000483734,0.00751634,0.001265594,0.007532957,0.003775366,-0.00136,,,,,,,,,,,,,,
530,6/17/2016,-0.005159754,0.010670732,-0.011977352,-0.001793643,-0.017358009,-0.033850494,-0.010373009,0.001574612,-0.001305483,-0.003961822,0.008547009,-0.001727387,0.006317,,,,,,,,,,,,,,
531,6/16/2016,0.014087342,0.008455035,0.011453744,0.003369849,0.002302674,0,0.012196415,-0.005301205,0.001634521,0.003252033,0.002618424,0.006559709,-0.00346,,,,,,,,,,,,,,
532,6/15/2016,-0.002809552,0.013239875,0.004424779,0.005243838,-0.005091002,-0.00281294,0.001806205,-0.01131626,0.004927727,-0.003958971,0.001191611,0.010300224,0.000289,,,,,,,,,,,,,,
533,6/14/2016,-0.006182688,-0.010785824,0.009604646,-0.014470284,0.002168367,-0.008368201,0.002876931,0.004306735,0.020449212,0.00962936,-0.027803522,-0.020261285,-0.00933,,,,,,,,,,,,,,
534,6/13/2016,-0.026029526,-0.009160305,-0.00973236,-0.016118371,-0.02220005,0.012711864,0.001066667,-0.017397437,-0.006990679,0.003189647,-0.016856492,-0.007762167,0.009865,,,,,,,,,,,,,,
535,6/10/2016,-0.002712127,-0.012066365,-0.011803279,-0.030924482,-0.013290672,-0.019390582,-0.034401071,-0.011733271,-0.006613757,-0.01286434,-0.024661186,-0.003634957,-0.00871,,,,,,,,,,,,,,
536,6/9/2016,-0.008070715,-0.00748503,0.000875082,-0.014231868,-0.004776485,-0.009602195,-0.007868383,-0.007952057,-0.002309469,0.006519377,-0.012071993,-0.002237827,0.000291,,,,,,,,,,,,,,
537,6/8/2016,-0.001151631,-0.001494768,0.030665163,0.002151543,0.013027295,0.021008403,-0.020322355,0.021905547,0.005640345,-0.001446655,0.000439174,-0.002540025,-0.00935,,,,,,,,,,,,,,
538,6/7/2016,-0.000575484,0.015174507,0.000902731,0.005590038,0.000744971,-0.002793296,-0.008437562,-0.015878535,0.000664011,-0.005216766,-0.00437254,0.005650592,0.012438,,,,,,,,,,,,,,
539,6/6/2016,0.006564974,0.010736196,0.002035278,0.011847449,0.007505629,0.034682081,0.011547344,0.002556356,0.006012024,0.017945431,0.00771095,-0.019356308,0.000822,,,,,,,,,,,,,,
540,6/3/2016,-0.013147866,-0.012869039,0.003859251,0.006631101,-0.000125078,0.017647059,-0.016395062,-0.005661467,-0.003660566,-0.000183083,-0.033638493,-0.005060041,0.003659,,,,,,,,,,,,,,
541,6/2/2016,-0.007000946,0.007627765,0.011713367,-0.006090218,0.009214845,0.042944785,-0.002561324,0.01216232,-0.001992693,-0.003648304,0.000639114,0.004399606,-0.0002,,,,,,,,,,,,,,
542,6/1/2016,-0.002830189,-0.028169014,0.012793673,0.002130407,0.003546998,0.004622496,-0.010334406,0.003638498,-0.003969567,-0.001275278,0.007945029,-0.002194974,-0.00557,,,,,,,,,,,,,,
543,5/31/2016,0.012996942,0.002973978,0.000232666,-0.011433537,-0.009038413,0,-0.007066796,0.004480075,0.003652058,-0.004714415,-0.000214684,-0.013588174,-0.00871,,,,,,,,,,,,,,
544,5/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.007945,,,,,,,,,,,,,,
545,5/27/2016,0.00828676,-0.000742942,0.000698487,0.00078609,0.00835443,0.025276461,0.004766073,0.017148339,0.003331113,-0.002532103,0.010193017,-0.000820589,-0.00538,,,,,,,,,,,,,,
546,5/26/2016,-0.004412893,-0.00443787,0.001632463,-0.001559917,-0.000758917,-0.003149606,0.026047904,0.054901961,-0.002326354,0.002538531,-0.017682147,0.006381381,-0.00909,,,,,,,,,,,,,,
547,5/25/2016,0.010273309,0.017306245,-0.006717628,0.017758362,-0.004031242,0.006339144,0.023597916,0.052456397,0.008040201,-0.00523088,0.023549935,-0.00119976,0.002062,,,,,,,,,,,,,,
548,5/24/2016,0.031181291,0.012185834,0.005122235,0.018250216,0.028105168,0.027687296,0.031615555,0.011855045,0.012207528,0.015384615,0.016626025,0.014761832,0.001482,,,,,,,,,,,,,,
549,5/23/2016,-0.011655472,-0.004548901,0.000932184,-0.005611162,-0.005922493,0.009868421,0.025948751,-0.00121098,-0.002368065,-0.000366166,0.00467706,-0.003261282,-0.00172,,,,,,,,,,,,,,
550,5/20/2016,0.005961844,0.007639419,0.002570093,0.007271172,0.010275754,0.018425461,0.032830821,-0.001209515,0.006811989,0.001283226,-0.003550821,0.000910954,0,,,,,,,,,,,,,,
551,5/19/2016,-0.009643771,-0.005319149,0.004223369,-0.004602129,-0.00710319,-0.005,-0.010497238,-0.004148822,-0.008443094,-0.004562044,-0.0176586,-0.000303559,-0.00538,,,,,,,,,,,,,,
552,5/18/2016,0.005939418,0.00152207,0.004004711,0.005247873,0.008334419,0.01010101,0.021098951,0.003222342,-0.00336587,-0.001457726,0.049656751,-0.001742424,0.000953,,,,,,,,,,,,,,
553,5/17/2016,-0.025467876,-0.013513514,-0.025482094,-0.002541038,-0.012982005,-0.008347245,-0.005498205,-0.021287779,-0.008344459,-0.011705384,0.012746234,-0.024678587,0.003158,,,,,,,,,,,,,,
554,5/16/2016,0.01468285,0.007564297,0.00137931,0.011670951,0.012625277,0.025684932,0.01411015,0.028517367,0.010796221,-0.005195271,0.000927859,0.016600315,0.007023,,,,,,,,,,,,,,
555,5/13/2016,-0.008347894,-0.009737828,-0.010914052,-0.011189572,-0.013608936,-0.020134228,0.001595623,-0.013729672,-0.014955135,-0.008525755,-0.020227273,-0.007899247,-0.00111,,,,,,,,,,,,,,
556,5/12/2016,0.009010774,0.002252252,0.011732229,-0.003995139,0.0076326,-0.026143791,-0.025327705,0.151673319,-0.008239947,0.001244887,-0.010568923,-0.000819062,4.42E-05,,,,,,,,,,,,,,
557,5/11/2016,0.000588005,-0.012601927,-0.00343879,-0.006604528,-0.023989899,0.011570248,-0.03089676,-0.052371254,-0.004593176,-0.021916855,-0.008251561,-0.023343757,0.010105,,,,,,,,,,,,,,
558,5/10/2016,0.018973437,0.012762763,0.00206754,0.013757936,0.012528765,0.011705686,0.025955379,-0.015609337,0.020421828,0.015007062,0.021645022,0.009321785,0.009312,,,,,,,,,,,,,,
559,5/9/2016,-0.006350466,-0.008928571,0.010211186,-0.001588457,0.00643335,0,-0.00330251,0.019713785,-0.008300133,0.005860416,-0.011709075,0.003979366,-0.00234,,,,,,,,,,,,,,
560,5/6/2016,0.009010813,0.009009009,0.00255933,0.003658643,0.004653568,-0.003333333,0.016448473,-0.012687428,0.007694881,0.001066667,0.004069636,0.007648326,0.002693,,,,,,,,,,,,,,
561,5/5/2016,0.001403649,0.000751315,0.007029053,-0.002034676,0.003762813,0.011804384,-0.015640489,0.006968641,-0.005986033,-0.00248271,-0.009628303,-0.003625333,-0.01197,,,,,,,,,,,,,,
562,5/4/2016,0.001807955,-0.00893522,0.020076482,-0.015764828,-0.001554606,0.018900344,-0.00819314,0.006428989,-0.018282729,0.002488889,-0.019969278,0.004608295,0.010925,,,,,,,,,,,,,,
563,5/3/2016,-0.016399921,-0.013950073,-0.003097451,-0.020432946,-0.016186592,-0.03960396,-0.016861776,-0.00363954,-0.008416963,-0.019351464,-0.02377892,-0.011098861,-0.00999,,,,,,,,,,,,,,
564,5/2/2016,0.01483858,0.004424779,0.018442126,0.006542125,0.015794925,-0.014634146,0.034210819,0.016876388,0.004552846,0.020096034,0.008643042,0.016132646,-0.00324,,,,,,,,,,,,,,
565,4/29/2016,-0.000601202,-0.03761533,0.231619845,-0.008464181,-0.005664264,0.003262643,-0.002769163,-0.018881627,-0.004854369,-0.0033676,-0.009629788,0.008739546,0.006812,,,,,,,,,,,,,,
566,4/28/2016,-0.020416176,0.03147877,-0.004462957,-0.009718173,-0.013712544,-0.049612403,-0.008347979,-0.003617945,-0.000969932,-0.008435852,-0.012676949,-0.022246777,-0.00243,,,,,,,,,,,,,,
567,4/27/2016,-0.009720062,-0.006545455,0.01143545,0.004392387,0.002928817,0.014150943,-0.015038407,0.001884877,0.000970874,-0.014206514,0.004883227,0.003029407,0.004384,,,,,,,,,,,,,,
568,4/26/2016,-0.012857417,0.012518409,-0.012774807,0.003924566,0.004991042,0.054726368,-0.012077811,0.025118906,0.007170795,-0.000865501,0.008781324,-0.002285293,0.009254,,,,,,,,,,,,,,
569,4/25/2016,0.006373117,-0.002204262,0.03093415,-0.007951977,-0.012261408,-0.030546624,-0.024400417,-0.003406903,-0.00260078,0.001560333,-0.005961252,-7.37E-05,0.000591,,,,,,,,,,,,,,
570,4/22/2016,-0.07171029,-0.002930403,0.014920734,0.005301735,-0.020794653,0,0.00968625,-0.005450796,-0.007101356,-0.048812665,0.007939914,0.007875186,-0.00044,,,,,,,,,,,,,,
571,4/21/2016,0.003417881,0.000733138,-0.02218845,-0.00703542,-0.004436229,-0.006389776,-0.018497468,-0.006003807,-0.005457464,-0.004269294,-0.002995293,-0.004364228,-0.0066,,,,,,,,,,,,,,
572,4/20/2016,-0.014186913,0.014880952,-0.001517451,0.002090728,0.00495356,0.006430868,0.025757897,0.001319648,0,0,0.024326101,-0.001845836,-0.00054,,,,,,,,,,,,,,
573,4/19/2016,-0.001239816,0.014339623,0.008879363,0.016407215,-0.00859423,-0.017377567,-0.129704797,-0.006988934,0.002897618,0.000164231,0.011527378,-0.00994152,0.001419,,,,,,,,,,,,,,
574,4/18/2016,0.014555256,0.023956723,0.004613965,0.005720704,0.017107892,0.003169572,-0.027889875,0.003213555,0.000966806,0.006279954,0.004229742,0.013258277,-0.00122,,,,,,,,,,,,,,
575,4/15/2016,0.005238439,-0.011459129,0.010254817,-0.000501739,-0.003112162,0.012841091,0.0098714,0.004106776,0.000322373,0.006319641,-0.001333926,0.004762968,0.006344,,,,,,,,,,,,,,
576,4/14/2016,0.000180668,0.00229709,-0.019500305,0.004486006,0.007778196,0,0.007022344,-0.001318295,0.001291156,-0.001328683,0.016497175,0.003959952,0.005787,,,,,,,,,,,,,,
